,Price,AskP0,AskPriceV5,AskV0,BidP0,BidPriceV5,BidV0,isadd3,isadd_ori,MedianBid,CountBid,MedianAsk,CountAsk,HighPrice,LowPrice,AskP0_delta,BidP0_delta,AskPriceV5_delte,BidPriceV5_delte
3506,698.17,698.17,698.18,12,698.15,698.06,200,1,1,698.165,2,698.17,0,698.17,698.16,0.01,0.02,0,0.09
3507,698.17,698.18,698.18,2104,698.17,698.15,88,1,1,698.17,1,698.17,0,698.17,698.17,0,0,0,0
3508,698.17,698.18,698.18,2104,698.17,698.15,184,1,2,698.17,0,698.17,1,698.17,698.17,0,0,0,0
3509,698.18,698.18,698.18,1604,698.17,698.15,184,1,0,698.18,1,698.18,0,698.18,698.18,-0.01,-0.01,0,0.01
3510,698.17,698.17,698.18,16,698.16,698.16,800,1,2,698.17,0,698.17,2,698.17,698.17,0.01,0,0,-0.01
3511,698.18,698.18,698.18,1320,698.16,698.15,400,0,1,698.18,4,698.16,4,698.18,698.16,0,0,0,0.01
3512,698.18,698.18,698.18,3124,698.16,698.16,700,0,0,698.175,2,698.18,0,698.18,698.17,0,0,0,-0.01
3513,698.16,698.18,698.18,3124,698.16,698.15,200,0,1,698.16,1,698.16,3,698.16,698.16,-0.01,0,0,0
3514,698.16,698.17,698.18,100,698.16,698.15,200,0,0,698.16,0,698.16,0,698.16,698.16,-0.01,-0.01,-0.02,-0.09
3515,698.15,698.16,698.16,804,698.15,698.06,100,1,1,698.15,0,698.16,3,698.16,698.15,0,0,0,0
3516,698.15,698.16,698.16,904,698.15,698.06,100,1,1,698.15,0,698.15,0,698.15,698.15,0,-0.07,0,0
3517,698.15,698.16,698.16,804,698.08,698.06,100,1,0,698.16,1,698.15,1,698.16,698.15,-0.01,0,0,0
3518,698.08,698.15,698.16,4,698.08,698.06,200,1,2,698.08,0,698.08,1,698.08,698.08,0.01,0,0,0.01
3519,698.16,698.16,698.16,704,698.08,698.07,200,1,0,698.16,3,698.16,0,698.16,698.15,-0.01,0,0,0
3520,698.15,698.15,698.16,300,698.08,698.07,200,1,1,698.15,2,698.15,0,698.15,698.15,0.01,0,0,0
3521,698.15,698.16,698.16,704,698.08,698.07,200,1,2,698.15,1,698.15,0,698.15,698.15,0,0,0,-0.01
3522,698.16,698.16,698.16,2804,698.08,698.06,92,1,0,698.16,4,698.08,3,698.16,698.08,0,0,0,0
3523,698.11,698.16,698.16,2804,698.08,698.06,92,1,1,698.11,0,698.11,1,698.11,698.11,0,0,0,0
3524,698.11,698.16,698.16,2804,698.08,698.06,92,1,0,698.11,0,698.11,0,698.11,698.11,0,0,0,0
3525,698.08,698.16,698.16,2804,698.08,698.06,88,1,2,698.08,0,698.08,1,698.08,698.08,0,0.01,0,0.03
3526,698.16,698.16,698.16,2604,698.09,698.09,500,1,1,698.16,3,698.16,0,698.16,698.15,0,0,0,0
3527,698.16,698.16,698.16,2504,698.09,698.09,700,1,0,698.16,1,698.16,0,698.16,698.16,0,0,0,0
3528,698.09,698.16,698.16,2504,698.09,698.09,696,1,2,698.09,0,698.09,1,698.09,698.09,0,0,0,0
3529,698.16,698.16,698.16,1404,698.09,698.09,696,1,1,698.16,2,698.16,0,698.16,698.16,0,0,0,0
3530,698.16,698.16,698.16,1404,698.09,698.09,696,1,0,698.16,0,698.16,0,698.16,698.16,0,0,0,0
3531,698.1,698.16,698.16,1404,698.09,698.09,696,0,0,698.1,0,698.1,1,698.1,698.1,-0.07,-0.01,0,-0.02
3532,698.09,698.09,698.16,308,698.08,698.07,300,0,0,698.16,1,698.09,6,698.16,698.09,0.09,0.08,0.02,0.09
3533,698.08,698.18,698.18,1836,698.16,698.16,1000,0,1,698.18,7,698.08,1,698.18,698.08,0,0,0,0
3534,698.08,698.18,698.18,1936,698.16,698.16,1300,1,2,698.08,0,698.08,0,698.08,698.08,-0.09,-0.08,-0.09,-0.1
3535,698.16,698.09,698.09,808,698.08,698.06,100,2,0,698.16,0,698.16,6,698.16,698.16,0,0,0,0
3536,698.09,698.09,698.09,708,698.08,698.06,100,2,1,698.09,1,698.09,0,698.09,698.09,0,-0.01,0,0
3537,698.09,698.09,698.09,608,698.07,698.06,300,2,1,698.09,1,698.09,0,698.09,698.09,0.07,0,0.09,0
3538,698.09,698.16,698.18,4,698.07,698.06,300,1,1,698.135,2,698.09,1,698.18,698.09,0,0.02,0,0.01
3539,698.09,698.16,698.18,4,698.09,698.07,200,0,2,698.09,0,698.09,0,698.09,698.09,0.02,0,0,0
3540,698.18,698.18,698.18,1348,698.09,698.07,200,0,0,698.17,2,698.18,0,698.18,698.16,0,0,0,-0.01
3541,698.09,698.18,698.18,1348,698.09,698.06,100,0,1,698.09,0,698.09,1,698.09,698.09,-0.09,-0.01,0,0
3542,698.09,698.09,698.18,4,698.08,698.06,100,1,0,698.09,0,698.09,2,698.09,698.09,0,-0.01,-0.09,0
3543,698.08,698.09,698.09,2304,698.07,698.06,300,1,2,698.09,2,698.08,1,698.09,698.08,0,0,0,0
3544,698.09,698.09,698.09,1204,698.07,698.06,300,1,0,698.09,5,698.09,0,698.09,698.09,0,0,0,0
3545,698.07,698.09,698.09,1204,698.07,698.06,296,1,2,698.07,0,698.07,1,698.07,698.07,0,0,0,0
3546,698.09,698.09,698.09,1104,698.07,698.06,296,1,1,698.09,1,698.09,0,698.09,698.09,0,0,0,0
3547,698.09,698.09,698.09,1004,698.07,698.06,296,1,1,698.09,1,698.09,0,698.09,698.09,0,0,0,0
3548,698.09,698.09,698.09,804,698.07,698.06,292,2,0,698.09,1,698.07,1,698.09,698.07,0,0,0,0
3549,698.07,698.09,698.09,804,698.07,698.06,192,2,1,698.07,0,698.07,2,698.07,698.07,0,0,0,0
3550,698.07,698.09,698.09,804,698.07,698.06,192,2,2,698.07,0,698.07,0,698.07,698.07,0.09,-0.01,0.09,-0.01
3551,698.18,698.18,698.18,2360,698.06,698.05,200,1,0,698.125,6,698.07,3,698.18,698.06,0,0,0,0
3552,698.06,698.18,698.18,2860,698.06,698.05,296,1,1,698.07,1,698.08,4,698.09,698.06,0,0.03,0,0
3553,698.06,698.18,698.18,2860,698.09,698.05,100,1,2,698.06,0,698.06,2,698.06,698.06,0,0,0,0
3554,698.18,698.18,698.18,2760,698.09,698.05,200,2,0,698.18,1,698.18,0,698.18,698.18,-0.09,-0.02,-0.09,0
3555,698.09,698.09,698.09,704,698.07,698.05,100,2,1,698.09,0,698.09,2,698.09,698.09,0,-0.01,0,0
3556,698.09,698.09,698.09,504,698.06,698.05,196,2,2,698.09,1,698.07,1,698.09,698.07,0.14,0.14,0.82,0.15
3557,698.2,698.23,698.91,100,698.2,698.2,1636,2,2,698.18,7,698.2,1,698.2,698.09,0.39,0.04,0,0
3558,698.24,698.62,698.91,200,698.24,698.2,296,1,1,698.23,1,698.24,2,698.24,698.23,0,0,0,0.01
3559,698.24,698.62,698.91,200,698.24,698.21,496,1,1,698.24,0,698.24,0,698.24,698.24,0,0.01,0,0.04
3560,698.24,698.62,698.91,200,698.25,698.25,500,1,2,698.24,0,698.24,0,698.24,698.24,0,0,0,0
3561,698.62,698.62,698.91,100,698.25,698.25,600,1,0,698.62,1,698.62,0,698.62,698.62,0,0,-0.29,0
3562,698.25,698.62,698.62,1500,698.25,698.25,596,1,1,698.25,0,698.25,1,698.25,698.25,0,0,0,0
3563,698.25,698.62,698.62,1500,698.25,698.25,596,1,1,698.25,0,698.25,0,698.25,698.25,0,0.14,0,0
3564,698.25,698.62,698.62,1600,698.39,698.25,300,1,2,698.25,0,698.25,0,698.25,698.25,0,0,0,0
3565,698.39,698.62,698.62,1600,698.39,698.25,296,1,2,698.39,0,698.39,2,698.39,698.39,0,0,0,0
3566,698.62,698.62,698.62,1500,698.39,698.25,296,0,0,698.62,1,698.62,0,698.62,698.62,0,0.11,0,0
3567,698.5,698.62,698.62,1500,698.5,698.25,100,0,0,698.5,0,698.5,1,698.5,698.5,0,0,0,0
3568,698.39,698.62,698.62,1400,698.5,698.25,200,0,1,698.62,1,698.445,2,698.62,698.39,-0.07,0,-0.07,0.02
3569,698.39,698.55,698.55,2800,698.5,698.27,300,1,2,698.39,0,698.39,0,698.39,698.39,0,0,0,0
3570,698.55,698.55,698.55,2700,698.5,698.27,300,1,1,698.55,1,698.55,0,698.55,698.55,0,0,0,0
3571,698.55,698.55,698.55,2500,698.5,698.27,300,1,0,698.55,2,698.55,0,698.55,698.55,0,-0.23,0,-0.02
3572,698.27,698.55,698.55,3900,698.27,698.25,496,0,2,698.27,0,698.5,5,698.5,698.27,0,0.24,0,0.02
3573,698.55,698.55,698.55,3500,698.51,698.27,200,0,1,698.505,4,698.55,0,698.55,698.46,0,0,0,0
3574,698.55,698.55,698.55,3100,698.51,698.27,200,0,0,698.55,2,698.55,0,698.55,698.55,-0.05,-0.24,-0.05,-0.06
3575,698.5,698.5,698.5,504,698.27,698.21,496,1,1,698.5,1,698.505,2,698.51,698.5,0,0.01,0.05,0.06
3576,698.5,698.5,698.55,404,698.28,698.27,300,1,1,698.5,1,698.5,0,698.5,698.5,0,0.02,-0.01,0.03
3577,698.5,698.5,698.54,404,698.3,698.3,2000,2,0,698.5,2,698.5,0,698.5,698.5,0,0,0,0
3578,698.3,698.5,698.54,404,698.3,698.3,1896,2,1,698.3,0,698.3,2,698.3,698.3,0,0,0.01,0
3579,698.3,698.5,698.55,104,698.3,698.3,1796,2,2,698.5,2,698.3,1,698.5,698.3,0.05,0.2,0,0.2
3580,698.55,698.55,698.55,2900,698.5,698.5,1496,2,1,698.5,5,698.55,0,698.55,698.5,0,0,0,0
3581,698.55,698.55,698.55,500,698.5,698.5,1296,2,2,698.55,4,698.5,1,698.55,698.5,0.07,0.05,0.36,0.01
3582,698.62,698.62,698.91,400,698.55,698.51,400,2,1,698.575,4,698.51,2,698.62,698.51,0.29,0.07,0.05,0.11
3583,698.62,698.91,698.96,400,698.62,698.62,1400,2,2,698.62,2,698.62,1,698.62,698.62,0.09,0.29,0.04,0.29
3584,698.96,699,699,2784,698.91,698.91,1200,2,2,698.995,6,698.96,2,699,698.91,0,0.08,0,0.08
3585,698.99,699,699,1684,698.99,698.99,596,2,2,699,4,698.99,1,699,698.99,0.2,0.02,0.5,0.01
3586,699,699.2,699.5,300,699.01,699,100,2,2,699,8,699,0,699,699,0.3,0.23,0.36,0.02
3587,699.24,699.5,699.86,400,699.24,699.02,100,2,2,699.2,2,699.24,1,699.24,699.2,0.39,0.26,0.04,0.48
3588,699.89,699.89,699.9,100,699.5,699.5,600,2,1,699.5,5,699.25,1,699.89,699.25,0,-0.23,0,-0.23
3589,699.89,699.89,699.9,100,699.27,699.27,500,2,1,699.89,0,699.89,0,699.89,699.89,0.01,0.23,0.05,0
3590,699.89,699.9,699.95,400,699.5,699.27,200,2,2,699.89,1,699.89,0,699.89,699.89,0,0.39,0.03,0.23
3591,699.9,699.9,699.98,300,699.89,699.5,200,2,2,699.9,1,699.9,0,699.9,699.9,0.18,0.11,0.1,0.5
3592,700,700.08,700.08,1400,700,700,2600,1,2,700,19,699.89,1,700,699.89,0,0,0,0
3593,700.08,700.08,700.08,900,700,700,2600,1,1,700.08,1,700.005,4,700.08,700,0,0,0,0
3594,700.08,700.08,700.08,800,700,700,2600,2,1,700.08,1,700.08,0,700.08,700.08,0,0,0,0
3595,700.08,700.08,700.08,600,700,700,1696,2,1,700.08,2,700,3,700.08,700,0,0,0,0
3596,700.08,700.08,700.08,600,700,700,1696,2,2,700.08,0,700.08,0,700.08,700.08,0.76,0.2,0.77,0.2
3597,700.2,700.84,700.85,100,700.2,700.2,1544,1,1,700.14,4,700.2,1,700.2,700.08,0,0.32,0,0
3598,700.2,700.84,700.85,200,700.52,700.2,100,2,2,700.2,0,700.2,3,700.2,700.2,0,0,0,0
3599,700.8,700.84,700.85,100,700.52,700.2,300,2,2,700.8,1,700.52,1,700.8,700.52,0.01,0,0,0
3600,700.85,700.85,700.85,500,700.52,700.2,200,1,0,700.845,2,700.52,1,700.85,700.52,0,0.32,0,0.32
3601,700.84,700.85,700.85,500,700.84,700.52,200,0,0,700.84,0,700.84,1,700.84,700.84,-0.06,-0.64,0,-0.32
3602,700.79,700.79,700.85,104,700.2,700.2,1140,0,1,700.79,3,700.84,3,700.84,700.79,0.06,0.64,0,0.64
3603,700.79,700.85,700.85,1400,700.84,700.84,500,0,2,700.79,1,700.79,0,700.79,700.79,-0.01,-0.18,-0.01,-0.18
3604,700.84,700.84,700.84,1900,700.66,700.66,500,0,0,700.84,2,700.84,5,700.84,700.84,-0.18,-0.46,-0.18,-0.46
3605,700.66,700.66,700.66,800,700.2,700.2,1140,1,1,700.66,1,700.66,5,700.66,700.66,0,0,0,-0.12
3606,700.66,700.66,700.66,800,700.2,700.08,340,1,0,700.66,1,700.2,1,700.66,700.2,0,-0.2,0,-0.23
3607,700,700.66,700.66,600,700,699.85,264,1,2,700.66,2,700.08,5,700.66,700,0,0,0.14,0
3608,700.66,700.66,700.8,204,700,699.85,264,1,1,700.66,8,700.66,0,700.66,700.2,0,0,0,0
3609,700.66,700.66,700.8,204,700,699.85,264,0,1,700.66,0,700.66,0,700.66,700.66,0,0.19,0.03,0.34
3610,700.66,700.66,700.83,4,700.19,700.19,1400,0,0,700.66,4,700.66,0,700.66,700.5,0,0,-0.01,0
3611,700.19,700.66,700.82,100,700.19,700.19,1300,0,2,700.19,0,700.19,1,700.19,700.19,-0.06,0,-0.16,0
3612,700.82,700.6,700.66,100,700.19,700.19,1292,1,0,700.7,5,700.19,1,700.82,700.19,0,0.01,0,0
3613,700.19,700.6,700.66,100,700.2,700.19,200,0,1,700.19,0,700.19,2,700.19,700.19,0,0,0,0
3614,700.19,700.6,700.66,100,700.2,700.19,200,0,1,700.19,0,700.19,0,700.19,700.19,-0.41,-0.12,0,-0.19
3615,700.19,700.19,700.66,112,700.08,700,100,0,2,700.19,0,700.195,4,700.2,700.19,0.47,0,0,0
3616,700.66,700.66,700.66,1112,700.08,700,100,0,0,700.6,5,700.66,0,700.66,700.19,-0.47,0,-0.1,0
3617,700.19,700.19,700.56,100,700.08,700,100,0,2,700.19,0,700.19,1,700.19,700.19,0.37,0,0.04,0
3618,700.56,700.56,700.6,400,700.08,700,96,0,0,700.375,2,700.08,1,700.56,700.08,-0.06,-0.07,-0.04,0
3619,700.15,700.5,700.56,100,700.01,700,296,0,2,700.15,1,700.045,2,700.15,700.01,-0.33,0,-0.39,0
3620,700.17,700.17,700.17,2000,700.01,700,296,1,1,700.17,1,700.17,0,700.17,700.17,0,0,0,-0.1
3621,700.17,700.17,700.17,1800,700.01,699.9,100,1,0,700.17,1,700.01,4,700.17,700,-0.09,-0.01,0,-0.03
3622,700.01,700.08,700.17,4,700,699.87,260,1,0,700.01,0,700.01,1,700.01,700.01,0.09,0,0,0
3623,700,700.17,700.17,3900,700,699.87,256,1,1,700.08,1,700.075,2,700.15,700,0,0.08,0,0
3624,700,700.17,700.17,3900,700.08,699.87,56,0,2,700,1,700,3,700,700,0,0,0,-0.36
3625,700.08,700.17,700.17,3900,700.08,699.51,152,0,0,700.08,0,700.08,1,700.08,700.08,0,-0.08,0,0.33
3626,699.84,700.17,700.17,3900,700,699.84,100,0,2,699.84,0,700,5,700.08,699.84,-0.09,0,-0.08,0
3627,700.08,700.08,700.09,400,700,699.84,100,1,1,700.125,2,700.08,0,700.17,700.08,0,-0.16,0.08,0
3628,700.08,700.08,700.17,300,699.84,699.84,748,1,1,700,3,699.92,2,700.08,699.84,0,0,0,0
3629,700.08,700.08,700.17,100,699.84,699.84,748,1,1,700.08,1,700.08,0,700.08,700.08,0,0.16,0,0.16
3630,700.08,700.08,700.17,100,700,700,1600,0,0,700.08,0,700.08,0,700.08,700.08,0,0,0,0
3631,700,700.08,700.17,200,700,700,1200,0,1,700,0,700,2,700,700,0,0,-0.09,0
3632,700,700.08,700.08,2300,700,700,1196,0,1,700,0,700,1,700,700,-0.24,-0.2,-0.08,-0.2
3633,700,699.84,700,100,699.8,699.8,800,1,0,700.08,1,700,3,700.08,700,0.16,-0.25,0,-0.29
3634,699.8,700,700,2604,699.55,699.51,400,1,0,699.92,2,699.8,3,700,699.8,-0.2,0,0,0
3635,699.55,699.8,700,4,699.55,699.51,200,1,2,699.55,0,699.55,1,699.55,699.55,0.2,0,0,0
3636,700,700,700,3908,699.55,699.51,300,1,1,700,3,700,0,700,699.8,0,0,0,0
3637,700,700,700,4008,699.55,699.51,200,1,0,700,0,700,0,700,700,-0.22,0,0,0
3638,699.55,699.78,700,200,699.55,699.51,96,1,2,699.55,0,699.55,3,699.55,699.55,0.22,0,0,0
3639,699.78,700,700,4008,699.55,699.51,96,0,1,699.78,2,699.78,0,699.78,699.78,0,0,0,0
3640,699.78,700,700,4108,699.55,699.51,296,0,1,699.78,0,699.78,0,699.78,699.78,0,0,0,0
3641,699.78,700,700,4108,699.55,699.51,296,0,0,699.78,0,699.78,0,699.78,699.78,-0.01,0.25,-0.01,0.29
3642,699.55,699.99,699.99,3500,699.8,699.8,500,1,2,699.55,0,699.55,3,699.55,699.55,0,0,0,-0.29
3643,699.8,699.99,699.99,3500,699.8,699.51,100,1,2,699.8,0,699.8,1,699.8,699.8,0,0,0,0
3644,699.99,699.99,699.99,3400,699.8,699.51,200,1,0,699.99,1,699.99,0,699.99,699.99,0,0,0,0
3645,699.8,699.99,699.99,3500,699.8,699.51,196,1,2,699.8,0,699.8,1,699.8,699.8,0,0,0,0
3646,699.99,699.99,699.99,3300,699.8,699.51,96,0,1,699.99,1,699.8,2,699.99,699.8,0,0,0,0
3647,699.99,699.99,699.99,3200,699.8,699.51,196,0,0,699.99,1,699.99,0,699.99,699.99,0,0,0,0
3648,699.8,699.99,699.99,3200,699.8,699.51,192,0,1,699.8,0,699.8,1,699.8,699.8,-0.01,0,-0.01,0
3649,699.8,699.98,699.98,2000,699.8,699.51,192,0,2,699.8,0,699.8,0,699.8,699.8,0,0,0,-0.01
3650,699.98,699.98,699.98,1900,699.8,699.5,192,0,0,699.98,1,699.98,0,699.98,699.98,-0.43,-0.29,0,0
3651,699.55,699.55,699.98,108,699.51,699.5,200,0,0,699.55,0,699.8,4,699.8,699.55,0,0,-0.43,0
3652,699.51,699.55,699.55,3608,699.51,699.5,300,0,0,699.51,0,699.51,1,699.51,699.51,-0.05,-0.11,-0.05,-0.5
3653,699.5,699.5,699.5,500,699.4,699,200,0,1,699.5,0,699.505,4,699.51,699.5,0,-0.4,0.05,0
3654,699.5,699.5,699.55,400,699,699,1200,0,1,699.5,1,699.4,1,699.5,699.4,-0.1,0,-0.04,0
3655,699.5,699.4,699.51,4,699,699,1400,0,1,699.5,0,699.5,0,699.5,699.5,0,0,0,0
3656,699.5,699.4,699.51,4,699,699,1400,0,1,699.5,0,699.5,0,699.5,699.5,0,0,0,0
3657,699.5,699.4,699.51,4,699,699,1400,0,0,699.5,0,699.5,0,699.5,699.5,-0.08,0,-0.01,0
3658,699,699.32,699.5,100,699,699,1392,2,1,699,0,699,1,699,699,0,0,0,0
3659,699,699.32,699.5,200,699,699,1292,2,1,699,0,699,1,699,699,0,0.3,0,0
3660,699,699.32,699.5,200,699.3,699,200,2,2,699,0,699,0,699,699,0.02,0,-0.16,0
3661,699.5,699.34,699.34,5300,699.3,699,100,0,0,699.5,6,699.5,3,699.5,699.3,-0.01,0,-0.01,0
3662,699.3,699.33,699.33,4700,699.3,699,192,0,1,699.3,1,699.3,2,699.3,699.3,0,0,0,0
3663,699.3,699.33,699.33,4600,699.3,699,92,0,1,699.33,1,699.3,1,699.33,699.3,-0.03,-0.29,0,0
3664,699.3,699.3,699.33,8,699.01,699,100,1,1,699.3,0,699.3,1,699.3,699.3,0,0,0,0
3665,699.3,699.3,699.33,112,699.01,699,100,1,1,699.3,0,699.3,0,699.3,699.3,0,0,-0.03,0
3666,699.3,699.3,699.3,712,699.01,699,100,0,1,699.3,0,699.3,0,699.3,699.3,0,-0.01,0,0
3667,699.3,699.3,699.3,712,699,699,1292,0,0,699.3,3,699.01,1,699.3,699.01,-0.3,-0.38,0.02,-0.38
3668,699,699,699.32,108,698.62,698.62,700,0,1,699,2,699,7,699,699,0,0,0,0
3669,699,699,699.32,108,698.62,698.62,700,1,2,699,0,699,0,699,699,0.3,0.41,0.01,0.41
3670,699.03,699.3,699.33,100,699.03,699.03,2988,1,1,699.005,4,699.03,1,699.03,699,-0.28,-0.03,-0.31,-0.48
3671,699.03,699.02,699.02,2312,699,698.55,200,0,0,699.03,0,699.03,1,699.03,699.03,-0.02,-0.31,0,0.14
3672,699,699,699.02,104,698.69,698.69,700,0,0,699,2,699,3,699,699,0.02,0,0,-0.14
3673,698.69,699.02,699.02,7012,698.69,698.55,96,0,1,699,1,698.84,4,699,698.69,0,0,0,0
3674,698.69,699.02,699.02,7012,698.69,698.55,96,0,1,698.69,0,698.69,0,698.69,698.69,-0.33,-0.09,-0.33,0
3675,698.69,698.69,698.69,808,698.6,698.55,100,1,1,698.69,0,698.69,2,698.69,698.69,0,0,0,0
3676,698.69,698.69,698.69,808,698.6,698.55,100,1,1,698.69,1,698.69,0,698.69,698.69,0,0,0,0
3677,698.69,698.69,698.69,808,698.6,698.55,100,1,0,698.69,0,698.69,0,698.69,698.69,0,-0.05,0,-0.05
3678,698.55,698.69,698.69,808,698.55,698.5,396,1,1,698.55,0,698.6,3,698.6,698.55,0,0,0,0
3679,698.55,698.69,698.69,808,698.55,698.5,396,1,1,698.55,0,698.55,1,698.55,698.55,0,0.05,0,0
3680,698.55,698.69,698.69,808,698.6,698.5,100,1,2,698.55,0,698.55,0,698.55,698.55,0,0,0,0
3681,698.69,698.69,698.69,708,698.6,698.5,200,1,0,698.69,1,698.69,0,698.69,698.69,0,0,0,0
3682,698.6,698.69,698.69,3808,698.6,698.5,196,0,2,698.6,0,698.6,1,698.6,698.6,0,0,0,0
3683,698.69,698.69,698.69,3708,698.6,698.5,196,0,1,698.69,1,698.69,0,698.69,698.69,0,-0.05,0,0
3684,698.69,698.69,698.69,3508,698.55,698.5,192,0,1,698.69,2,698.6,3,698.69,698.55,-0.09,0,0,0
3685,698.69,698.6,698.69,104,698.55,698.5,192,2,1,698.69,0,698.69,0,698.69,698.69,0,0,0,0
3686,698.69,698.6,698.69,104,698.55,698.5,192,2,0,698.69,0,698.69,0,698.69,698.69,0,0,0,0
3687,698.6,698.6,698.69,4,698.55,698.5,192,2,0,698.6,1,698.6,0,698.6,698.6,0.09,0,0,0
3688,698.55,698.69,698.69,3508,698.55,698.5,188,1,2,698.55,0,698.55,1,698.55,698.55,0,0,0,0
3689,698.6,698.69,698.69,3608,698.55,698.5,288,1,1,698.6,0,698.6,1,698.6,698.6,0,0.02,0,0.07
3690,698.6,698.69,698.69,3608,698.57,698.57,1000,1,2,698.6,0,698.6,0,698.6,698.6,0,0.03,0,0
3691,698.69,698.69,698.69,3308,698.6,698.57,400,1,0,698.69,1,698.69,0,698.69,698.69,0,0,0,0
3692,698.6,698.69,698.69,3308,698.6,698.57,292,0,0,698.6,0,698.6,2,698.6,698.6,0,0,0,0
3693,698.57,698.69,698.69,3308,698.6,698.57,200,0,2,698.57,0,698.57,5,698.6,698.57,0,0,0,-0.02
3694,698.69,698.69,698.69,3008,698.6,698.55,100,0,0,698.69,3,698.6,1,698.69,698.6,-0.09,-0.03,-0.09,-0.05
3695,698.57,698.6,698.6,900,698.57,698.5,80,0,1,698.57,0,698.57,3,698.6,698.57,0,0,0,0
3696,698.57,698.6,698.6,900,698.57,698.5,180,0,2,698.57,0,698.57,0,698.57,698.57,0,0,0,0
3697,698.6,698.6,698.6,800,698.57,698.5,180,0,1,698.6,1,698.6,0,698.6,698.6,-0.03,-0.02,-0.03,0
3698,698.6,698.57,698.57,800,698.55,698.5,168,1,1,698.6,4,698.57,3,698.6,698.55,0,0,0,0
3699,698.6,698.57,698.57,800,698.55,698.5,268,1,0,698.6,0,698.6,0,698.6,698.6,0,0,0,0
3700,698.57,698.57,698.57,700,698.55,698.5,268,1,0,698.57,1,698.57,0,698.57,698.57,0,0,0,0
3701,698.55,698.57,698.57,700,698.55,698.5,168,1,1,698.55,0,698.55,2,698.55,698.55,0,0,0,0
3702,698.55,698.57,698.57,700,698.55,698.5,164,1,2,698.55,0,698.55,1,698.55,698.55,0,0,0,0
3703,698.57,698.57,698.57,500,698.55,698.5,164,1,1,698.57,3,698.57,0,698.57,698.57,0,0,0,0
3704,698.57,698.57,698.57,500,698.55,698.5,164,1,0,698.57,1,698.57,0,698.57,698.57,0,0,0.01,0
3705,698.55,698.57,698.58,400,698.55,698.5,60,2,2,698.57,1,698.55,3,698.57,698.55,0,0,0.02,0
3706,698.57,698.57,698.6,200,698.55,698.5,60,2,1,698.57,2,698.57,0,698.57,698.57,0,0,0.09,0
3707,698.57,698.57,698.69,100,698.55,698.5,60,2,1,698.57,1,698.57,0,698.57,698.57,0.01,0.02,0,0.07
3708,698.57,698.58,698.69,100,698.57,698.57,896,2,1,698.57,1,698.57,1,698.57,698.57,0.02,0,0,0
3709,698.57,698.6,698.69,204,698.57,698.57,1486,1,2,698.58,1,698.57,1,698.58,698.57,0,0,0,0
3710,698.6,698.6,698.69,104,698.57,698.57,1486,1,1,698.6,2,698.57,1,698.6,698.57,0,0,0,0
3711,698.6,698.6,698.69,104,698.57,698.57,1486,0,0,698.6,0,698.6,0,698.6,698.6,0,0,0,0
3712,698.57,698.6,698.69,104,698.57,698.57,782,0,1,698.57,0,698.57,2,698.57,698.57,-0.04,-0.07,0,-0.07
3713,698.57,698.56,698.69,100,698.5,698.5,696,0,2,698.6,1,698.57,6,698.6,698.57,0.13,0.1,0,0
3714,698.6,698.69,698.69,2908,698.6,698.5,196,1,0,698.57,3,698.6,1,698.6,698.56,-0.12,-0.05,0,0
3715,698.57,698.57,698.69,422,698.55,698.5,96,2,1,698.57,2,698.57,3,698.6,698.55,0,0,0,0
3716,698.57,698.57,698.69,322,698.55,698.5,96,2,1,698.57,1,698.57,0,698.57,698.57,0,0,0,0
3717,698.57,698.57,698.69,122,698.55,698.5,96,2,1,698.57,2,698.57,0,698.57,698.57,0.12,0.02,0,0.01
3718,698.57,698.69,698.69,2908,698.57,698.51,178,1,1,698.57,2,698.55,1,698.57,698.55,0,0,0,0
3719,698.57,698.69,698.69,2908,698.57,698.51,178,1,1,698.57,0,698.57,0,698.57,698.57,0,0.1,0,0
3720,698.57,698.69,698.69,2908,698.67,698.51,100,1,1,698.57,0,698.57,0,698.57,698.57,0,0,0,0.13
3721,698.57,698.69,698.69,2908,698.67,698.64,100,0,2,698.57,0,698.57,0,698.57,698.57,0,-0.03,0,-0.14
3722,698.64,698.69,698.69,3008,698.64,698.5,96,0,1,698.64,0,698.67,3,698.67,698.64,0,0.03,0,0.05
3723,698.64,698.69,698.69,3008,698.67,698.55,100,0,2,698.64,0,698.64,0,698.64,698.64,-0.02,-0.03,0,-0.05
3724,698.67,698.67,698.69,100,698.64,698.5,96,1,1,698.69,1,698.67,1,698.69,698.67,0,0,0,0
3725,698.67,698.67,698.69,104,698.64,698.5,96,2,1,698.67,0,698.67,0,698.67,698.67,0,0.01,0,0.05
3726,698.67,698.67,698.69,104,698.65,698.55,100,2,0,698.67,0,698.67,0,698.67,698.67,0,0.01,0,0.02
3727,698.66,698.67,698.69,104,698.66,698.57,300,2,1,698.66,0,698.66,1,698.66,698.66,0.02,0,0,0
3728,698.66,698.69,698.69,3008,698.66,698.57,296,1,1,698.67,1,698.66,1,698.67,698.66,0,0.01,0,0.08
3729,698.66,698.69,698.69,3008,698.67,698.65,200,1,2,698.66,0,698.66,0,698.66,698.66,0,0,0,0.01
3730,698.69,698.69,698.69,3008,698.67,698.66,300,0,1,698.69,1,698.69,0,698.69,698.69,0,0,0,0
